loan_id,is_first_loan,fully_repaid_previous_loans,currently_repaying_other_loans,total_credit_card_limit,avg_percentage_credit_card_limit_used_last_year,saving_amount,checking_amount,is_employed,yearly_salary,age,dependent_number,loan_purpose,date,loan_granted,loan_repaid
597623,0,1.0,0.0,2200,0.47,3359,2747,1,18000,47,8,emergency_funds,2012-07-25,1,1.0
150141,1,,,0,,4531,4208,1,44800,32,2,other,2012-01-05,1,1.0
791103,1,,,6300,0.72,89,4976,1,47900,56,1,business,2012-10-11,1,1.0
734212,0,1.0,1.0,5800,0.7,1339,5465,1,23800,25,2,home,2012-06-21,1,1.0
577801,1,,,5300,0.56,3945,2703,1,23100,61,6,business,2012-09-24,1,1.0
658117,0,1.0,0.0,4400,0.84,536,2592,1,44200,75,2,business,2012-02-28,1,1.0
290120,0,1.0,0.0,7800,0.95,1813,525,1,57700,43,1,business,2012-07-30,1,1.0
989465,1,,,1900,0.73,2019,3971,1,12600,62,8,business,2012-05-29,1,1.0
578816,1,,,5300,0.57,777,5359,1,37200,52,6,other,2012-03-12,1,1.0
163361,0,1.0,0.0,5300,0.64,3345,5781,1,53600,25,2,emergency_funds,2012-11-09,1,1.0
843084,1,,,7200,0.82,1235,3735,1,36200,59,2,investment,2012-12-19,1,1.0
165842,0,1.0,0.0,3500,0.75,3059,6167,0,0,48,1,business,2012-10-24,1,1.0
505844,1,,,5700,0.86,2299,7957,1,49500,52,1,investment,2012-12-04,1,1.0
724192,0,1.0,0.0,4800,0.77,2839,4655,1,29300,40,1,other,2012-10-09,1,1.0
817082,1,,,7600,0.83,1211,4927,1,26800,62,2,other,2012-10-02,1,1.0
580220,1,,,6400,0.72,2099,8191,1,39200,33,2,home,2012-02-29,1,1.0
156178,1,,,2200,0.46,2575,6347,1,61500,58,8,investment,2012-03-20,1,1.0
59998,1,,,3600,0.62,76,510,1,43300,29,2,emergency_funds,2012-12-14,1,1.0
325401,1,,,7500,0.77,5446,5036,1,41800,38,4,investment,2012-08-08,1,1.0
434277,0,1.0,0.0,8600,0.84,3853,7162,1,40600,48,6,home,2012-01-17,1,1.0
283384,0,1.0,1.0,9900,0.82,973,4253,1,31600,22,8,investment,2012-03-23,1,1.0
906587,0,0.0,0.0,3800,0.34,3781,3884,1,12600,55,4,home,2012-11-06,1,1.0
630805,1,,,2100,0.44,990,8023,1,29500,44,2,investment,2012-08-20,1,1.0
466736,0,1.0,0.0,3200,0.41,556,3619,1,37500,46,7,home,2012-01-31,1,1.0
683562,1,,,5300,0.68,3311,5879,1,33100,40,8,home,2012-10-30,1,1.0
632067,1,,,4100,0.71,2825,3800,1,49100,52,8,other,2012-08-09,1,1.0
721109,0,1.0,0.0,4300,0.25,4624,3555,0,0,64,1,business,2012-02-28,1,1.0
652928,1,,,7100,0.31,2832,2696,1,43500,46,1,home,2012-08-10,1,1.0
513859,1,,,2200,0.9,2952,6946,1,9700,39,1,emergency_funds,2012-04-09,1,1.0
142421,1,,,8400,0.54,858,840,1,14200,69,1,business,2012-05-16,1,1.0
92833,0,1.0,0.0,4700,0.47,1364,6668,1,52700,59,1,home,2012-03-22,1,1.0
147322,1,,,5400,0.72,2086,1962,1,14700,46,8,home,2012-01-16,1,1.0
784512,1,,,6900,0.86,77,3699,1,27200,31,3,home,2012-10-01,1,1.0
316982,1,,,7500,0.49,3595,2987,1,39000,41,6,investment,2012-05-25,1,1.0
241504,1,,,7400,0.58,3328,2895,1,50800,36,1,emergency_funds,2012-03-09,1,1.0
476286,1,,,3800,0.83,2425,7676,1,24400,33,8,home,2012-12-25,1,1.0
904897,1,,,8900,0.33,1975,1536,1,31600,29,5,business,2012-05-28,1,1.0
868403,0,1.0,0.0,4200,0.5,5338,3604,1,18500,52,8,home,2012-05-11,1,1.0
836529,0,1.0,0.0,8300,0.72,5589,7104,1,17000,35,8,investment,2012-05-25,1,1.0
122042,1,,,4000,0.99,2568,4130,1,34100,24,2,investment,2012-06-13,1,1.0
842712,0,1.0,0.0,4500,0.69,558,2758,1,48300,23,3,investment,2012-07-04,1,1.0
610680,0,1.0,0.0,2500,0.65,1173,2619,1,44000,55,1,investment,2012-06-18,1,1.0
168393,0,1.0,0.0,4800,0.9,775,687,0,0,38,8,home,2012-10-19,1,1.0
822705,1,,,7900,0.55,4661,4427,1,11100,45,8,home,2012-07-31,1,1.0
152815,1,,,5700,0.46,2425,2898,1,31900,18,8,business,2012-04-11,1,1.0
760300,1,,,4500,0.63,871,6044,1,47700,34,8,home,2012-07-06,1,1.0
560353,1,,,6400,0.98,607,4259,1,28200,21,4,investment,2012-12-25,1,1.0
63205,0,1.0,0.0,6800,0.7,2364,5644,1,30700,39,5,investment,2012-01-02,1,1.0
522943,1,,,2600,0.73,4778,1425,1,19900,27,1,investment,2012-08-23,1,1.0
58157,1,,,4700,0.72,1072,4013,1,40900,57,2,business,2012-05-30,1,1.0
116982,1,,,3200,0.94,1201,2990,1,27000,32,1,investment,2012-12-10,1,1.0
994534,0,1.0,0.0,5700,0.6,5271,8073,1,1500,49,7,home,2012-09-28,1,1.0
517096,0,1.0,0.0,4600,0.74,2437,5407,1,7000,32,7,home,2012-11-26,1,1.0
14958,1,,,6300,0.53,659,1624,1,13000,29,0,emergency_funds,2012-01-05,1,1.0
232980,1,,,4200,0.69,1910,2622,1,33500,49,6,investment,2012-06-11,1,1.0
407514,1,,,4900,0.67,1948,5641,1,49400,38,1,investment,2012-07-23,1,1.0
154997,0,1.0,0.0,6900,0.6,1276,115,1,52700,52,8,business,2012-08-22,1,1.0
385603,1,,,2600,0.39,230,4963,1,35000,52,2,business,2012-10-30,1,1.0
514285,1,,,5300,0.94,4154,1434,1,4400,45,4,investment,2012-10-23,1,1.0
590276,1,,,6500,0.75,3923,3798,1,8200,35,1,other,2012-05-29,1,1.0
667395,0,1.0,1.0,5000,0.83,2696,2393,1,61000,48,1,home,2012-05-08,1,1.0
882021,1,,,6200,0.6,785,4789,1,31100,33,3,business,2012-08-23,1,1.0
237028,1,,,6100,0.46,398,4673,1,18400,38,3,other,2012-03-06,1,1.0
223230,0,1.0,0.0,2200,1.06,2035,2913,0,0,34,7,investment,2012-07-02,1,1.0
259243,1,,,2800,0.67,4440,5868,1,54600,45,4,other,2012-07-31,1,1.0
376523,1,,,7000,0.83,640,1559,1,25500,66,1,home,2012-10-29,1,1.0
695319,0,1.0,0.0,6800,0.85,1741,5206,1,40300,25,1,emergency_funds,2012-11-22,1,1.0
509307,1,,,6100,0.6,2371,5184,1,57500,18,4,other,2012-05-01,1,1.0
221668,1,,,7300,0.89,1872,3923,1,33000,37,8,home,2012-11-05,1,1.0
196772,1,,,5700,0.83,5545,4524,1,28800,61,1,home,2012-04-11,1,1.0
987735,1,,,4800,0.69,1796,2444,1,28800,23,1,business,2012-04-02,1,1.0
159280,1,,,6200,0.91,454,4273,0,0,46,8,business,2012-11-23,1,1.0
883975,0,1.0,0.0,5900,0.74,4752,9067,1,21400,40,3,business,2012-07-23,1,1.0
719507,1,,,4900,0.72,324,5070,1,47200,51,7,investment,2012-05-30,1,1.0
381395,0,0.0,0.0,5600,0.84,1483,9227,1,15900,34,2,emergency_funds,2012-04-18,1,1.0
932577,1,,,3100,0.6,3564,10926,1,50500,39,1,investment,2012-11-29,1,1.0
731370,0,1.0,1.0,4000,0.98,458,2215,1,50200,71,8,business,2012-05-07,1,1.0
874231,0,1.0,0.0,10300,0.71,613,2892,1,44800,38,8,emergency_funds,2012-06-05,1,1.0
776750,0,1.0,0.0,7900,0.69,1397,1677,1,25400,70,7,business,2012-12-19,1,1.0
213812,1,,,6400,0.4,2378,3031,1,30900,51,2,home,2012-05-11,1,1.0
411124,0,1.0,0.0,3300,0.69,2997,6937,1,24100,50,1,investment,2012-04-16,1,1.0
705036,0,0.0,0.0,2800,0.66,4832,321,1,20100,55,4,investment,2012-11-15,1,1.0
615939,0,1.0,0.0,2000,0.43,4251,4132,1,37200,66,2,other,2012-06-20,1,1.0
745328,1,,,3400,0.55,1562,352,1,35000,24,3,investment,2012-09-19,1,1.0
157602,0,1.0,0.0,5300,0.81,177,4455,1,19800,40,3,home,2012-10-02,1,1.0
602216,0,1.0,0.0,4800,0.79,2911,5508,1,30200,33,1,home,2012-07-19,1,1.0
744000,1,,,6300,0.59,386,3964,1,40900,38,3,business,2012-01-13,1,1.0
936763,1,,,4000,0.97,4328,7649,1,64700,19,5,home,2012-09-21,1,1.0
967520,0,0.0,0.0,5800,0.89,2355,6084,1,42000,33,3,investment,2012-12-12,1,1.0
544935,1,,,6700,0.59,1475,6344,1,10800,22,1,business,2012-10-16,1,1.0
462108,0,1.0,0.0,5600,0.67,3627,8315,1,34600,38,1,investment,2012-12-14,1,1.0
5063,1,,,2500,0.49,5738,5991,1,33900,30,2,investment,2012-07-24,1,1.0
27996,1,,,10100,0.56,1820,4839,1,45900,45,1,home,2012-11-15,1,1.0
287375,1,,,8000,0.29,2815,3652,1,50200,66,4,home,2012-02-08,1,1.0
803802,1,,,6600,0.71,5187,5219,1,19100,35,8,investment,2012-01-13,1,1.0
448136,1,,,6500,0.92,3670,4435,0,0,39,5,home,2012-10-29,1,1.0
849743,1,,,2700,0.93,2443,777,1,20700,61,2,business,2012-05-24,1,1.0
401236,1,,,7500,0.79,3639,3464,1,31600,29,2,investment,2012-06-19,1,1.0
910134,1,,,6200,0.72,1900,998,1,23900,54,8,investment,2012-09-06,1,1.0
422026,0,1.0,0.0,6400,0.98,824,1897,1,15800,49,1,business,2012-06-14,1,1.0
180036,1,,,4500,0.72,1357,5463,1,32900,51,1,emergency_funds,2012-08-07,1,1.0
400968,0,1.0,0.0,4900,0.55,2893,5331,1,44700,62,2,business,2012-04-12,1,1.0
144791,0,1.0,0.0,0,,986,5493,1,32900,50,4,business,2012-04-16,1,1.0
76722,0,1.0,0.0,5800,0.75,5767,1974,1,12100,29,4,home,2012-04-12,1,1.0
583997,1,,,8800,0.46,3107,2189,1,24600,47,2,home,2012-07-13,1,1.0
991017,1,,,2800,0.59,684,3418,0,0,34,3,home,2012-02-16,1,1.0
547590,1,,,4800,0.8,2360,2278,1,38000,58,0,emergency_funds,2012-05-28,1,1.0
55165,0,1.0,0.0,2900,0.52,1367,2828,1,51700,54,4,home,2012-06-28,1,1.0
950070,1,,,7100,0.85,325,3893,1,34800,50,2,home,2012-03-09,1,1.0
667652,0,1.0,0.0,2400,0.84,4734,282,1,60000,31,1,investment,2012-11-05,1,1.0
170024,1,,,5100,0.1,2258,7374,1,39100,46,6,business,2012-03-15,1,1.0
880741,0,1.0,0.0,1100,0.82,3225,3386,1,58500,45,0,emergency_funds,2012-01-26,1,1.0
468270,1,,,5200,0.38,3816,4777,1,43900,45,5,investment,2012-08-10,1,1.0
623625,1,,,6300,0.4,2347,3468,1,42000,24,5,home,2012-01-25,1,1.0
705343,0,0.0,0.0,6800,0.56,276,2784,1,5500,42,1,business,2012-05-25,1,1.0
6806,1,,,7600,0.77,803,6160,1,22700,41,8,other,2012-08-27,1,1.0
554945,1,,,7000,0.41,1714,6673,1,48600,38,1,investment,2012-12-12,1,1.0
978313,1,,,5100,0.61,2410,7169,1,39300,38,1,business,2012-02-07,1,1.0
60110,1,,,6100,0.79,1793,4532,1,43000,19,8,other,2012-10-24,1,1.0
936831,1,,,7300,0.83,455,7985,1,24500,52,6,business,2012-09-27,1,1.0
265012,0,1.0,0.0,4400,0.68,1132,2585,1,14000,41,7,business,2012-09-26,1,1.0
70918,1,,,7400,0.96,1080,2304,1,14700,31,3,investment,2012-08-28,1,1.0
583864,1,,,8600,0.64,3320,2773,1,32800,34,8,business,2012-10-02,1,1.0
734326,0,1.0,0.0,2800,0.53,280,1252,1,45800,40,2,investment,2012-07-19,1,1.0
362296,0,1.0,0.0,5200,0.72,1824,1798,1,55600,57,5,home,2012-05-31,1,1.0
165607,1,,,4700,0.47,6231,877,1,9300,35,5,business,2012-07-30,1,1.0
310252,1,,,9700,0.97,3436,2421,1,23200,39,2,business,2012-01-05,1,1.0
341172,0,1.0,0.0,2400,0.67,3612,2426,1,41700,53,8,business,2012-05-09,1,1.0
705314,0,1.0,0.0,5000,0.88,4059,2584,1,33900,29,8,investment,2012-08-28,1,1.0
272473,1,,,5700,0.44,2231,3707,1,19000,72,8,home,2012-07-30,1,1.0
63450,0,1.0,0.0,4900,0.5,6464,480,1,41400,53,3,business,2012-11-06,1,1.0
333509,1,,,3900,0.82,939,2118,1,11900,42,3,other,2012-06-20,1,1.0
334507,1,,,7500,0.62,92,1721,1,14000,28,1,investment,2012-11-19,1,1.0
747380,0,1.0,0.0,6800,0.45,3192,7118,1,39100,34,2,other,2012-06-26,1,1.0
679656,1,,,7200,0.6,1884,223,1,45300,35,6,home,2012-02-13,1,1.0
768579,0,0.0,0.0,4000,0.53,4327,5903,1,46100,37,6,other,2012-12-13,1,1.0
978394,1,,,4800,0.46,2074,1813,1,29000,30,2,home,2012-11-27,1,1.0
743358,1,,,7600,0.83,1324,4004,1,27500,37,3,other,2012-09-12,1,1.0
498289,0,0.0,0.0,5600,0.7,2492,5791,1,25400,24,8,business,2012-06-12,1,1.0
744554,0,1.0,0.0,6700,0.95,1392,1773,1,37500,75,8,emergency_funds,2012-04-19,1,1.0
134419,1,,,4300,0.54,3090,3692,1,45200,56,2,emergency_funds,2012-01-03,1,1.0
538799,1,,,2100,0.2,4426,1710,1,28200,28,2,home,2012-09-28,1,1.0
103813,0,1.0,0.0,7100,0.36,2579,5462,1,42500,18,1,home,2012-10-02,1,1.0
748993,1,,,6900,0.78,5322,4949,1,34000,33,1,business,2012-08-20,1,1.0
302876,0,1.0,1.0,2700,0.72,538,8685,1,41800,32,1,emergency_funds,2012-01-18,1,1.0
344080,0,1.0,1.0,5300,0.82,4184,4977,1,51700,33,6,emergency_funds,2012-11-23,1,1.0
987681,1,,,2800,0.73,1090,4247,1,54000,25,7,home,2012-05-22,1,1.0
70974,0,1.0,0.0,6000,0.66,3030,4604,1,23300,23,1,investment,2012-05-01,1,1.0
879587,0,1.0,0.0,4500,0.67,926,4812,1,33800,38,1,other,2012-12-10,1,1.0
650390,1,,,3900,0.94,3221,4500,1,23500,39,5,business,2012-10-08,1,1.0
82429,0,1.0,0.0,3900,0.77,342,4583,1,35300,41,1,business,2012-11-26,1,1.0
252214,0,0.0,0.0,4100,0.74,2827,3623,1,57200,54,1,investment,2012-03-02,1,1.0
357749,1,,,6000,0.87,3713,3946,1,29800,23,7,investment,2012-02-23,1,1.0
273909,0,1.0,0.0,6600,0.78,3355,5130,1,60900,23,1,business,2012-03-20,1,1.0
509303,1,,,5100,0.72,3548,1997,1,41300,44,7,business,2012-08-08,1,1.0
588389,0,1.0,1.0,11600,0.9,2780,519,1,29800,56,1,business,2012-11-23,1,1.0
958917,0,0.0,0.0,7100,0.51,4437,4883,1,39000,56,4,home,2012-10-15,1,1.0
818366,1,,,5400,0.67,1424,2568,1,31100,68,4,emergency_funds,2012-08-06,1,1.0
229786,1,,,4100,0.78,2799,2776,1,49800,60,3,home,2012-02-02,1,1.0
443697,0,1.0,0.0,7000,0.71,2817,2963,1,60600,41,8,emergency_funds,2012-05-11,1,1.0
605227,0,1.0,0.0,6100,0.58,3104,3513,1,30000,28,1,investment,2012-03-22,1,1.0
164587,1,,,4200,0.57,1260,4505,1,50000,45,0,business,2012-08-14,1,1.0
445343,1,,,2700,0.87,1243,7573,1,37800,28,1,emergency_funds,2012-04-16,1,1.0
206412,1,,,5900,0.95,2296,2537,1,29400,30,1,home,2012-09-10,1,1.0
885316,0,1.0,1.0,5400,0.64,604,2283,1,63000,38,4,business,2012-05-01,1,1.0
453505,0,1.0,0.0,5300,0.88,6455,6337,1,32400,41,1,home,2012-11-14,1,1.0
460548,1,,,5300,0.93,1932,3438,1,45500,64,1,investment,2012-01-09,1,1.0
121618,0,1.0,0.0,3400,0.36,2744,4146,1,46300,39,1,investment,2012-08-06,1,1.0
281106,0,1.0,0.0,4400,0.33,2144,7497,1,34400,37,4,business,2012-05-29,1,1.0
888242,0,1.0,0.0,4600,0.54,1211,3863,1,21400,40,1,investment,2012-10-25,1,1.0
607028,1,,,10100,0.25,6401,1664,1,38800,29,1,home,2012-05-04,1,1.0
856748,0,1.0,0.0,4600,0.62,1742,626,1,28200,41,1,home,2012-08-29,1,1.0
209842,1,,,2400,0.44,635,2891,1,27300,70,7,home,2012-06-29,1,1.0
776141,1,,,3900,0.55,4920,5314,1,43400,41,8,other,2012-12-18,1,1.0
769924,1,,,3500,0.64,3634,2760,1,25500,19,5,home,2012-02-02,1,1.0
649518,1,,,3500,0.77,766,1455,1,22100,38,1,home,2012-08-21,1,1.0
879639,1,,,11200,0.85,2277,7490,1,26100,45,1,business,2012-02-27,1,1.0
412817,0,1.0,0.0,3600,0.71,3817,9127,1,27500,37,8,other,2012-10-12,1,1.0
471602,0,1.0,0.0,5200,0.57,4290,6293,1,21600,51,0,investment,2012-01-31,1,1.0
200491,0,1.0,0.0,3700,0.92,4589,6240,1,36800,57,0,business,2012-02-02,1,1.0
112912,1,,,3300,0.3,4251,2308,1,17400,28,7,business,2012-06-06,1,1.0
619461,0,1.0,0.0,4600,0.92,2235,8719,1,61500,32,2,other,2012-08-29,1,1.0
394556,1,,,5200,0.79,3707,4724,1,43900,57,4,home,2012-02-21,1,1.0
605665,1,,,6700,0.64,4320,5099,1,35900,49,8,home,2012-06-12,1,1.0
899693,0,1.0,0.0,3200,0.56,5336,3660,1,62700,27,1,business,2012-05-03,1,1.0
289187,0,1.0,0.0,5400,0.85,4719,4325,1,15900,22,5,investment,2012-01-24,1,1.0
124131,1,,,4100,0.6,598,3256,1,58200,34,2,investment,2012-01-09,1,1.0
573553,1,,,5200,0.23,6219,3072,1,43000,60,1,investment,2012-06-27,1,1.0
79682,1,,,4300,0.86,2246,3475,1,20000,40,1,emergency_funds,2012-12-14,1,1.0
383646,1,,,5900,0.71,3759,5278,1,29100,61,2,investment,2012-11-21,1,1.0
757925,1,,,5100,0.3,3308,2013,1,30300,58,8,business,2012-06-11,1,1.0
546815,1,,,3100,0.62,2601,3082,1,27300,57,2,investment,2012-09-18,1,1.0
187097,1,,,7200,0.5,5301,6994,1,8600,42,2,investment,2012-04-12,1,1.0
522881,0,1.0,0.0,2600,0.53,1668,5463,1,36900,42,8,other,2012-11-02,1,1.0
160049,1,,,3400,0.65,1727,2497,0,0,41,1,investment,2012-01-25,1,1.0
978286,1,,,7200,0.6,1285,7680,1,10400,45,8,home,2012-10-22,1,1.0
664433,1,,,4700,0.87,3158,7339,1,52800,60,1,investment,2012-11-14,1,1.0
81209,1,,,3400,0.57,2094,2946,1,54400,39,1,home,2012-11-09,1,1.0
695036,0,1.0,0.0,0,,5077,5298,1,27100,48,3,other,2012-08-30,1,1.0
472730,1,,,5300,0.74,3257,3141,1,14500,27,3,business,2012-07-03,1,1.0
507907,0,1.0,0.0,4100,0.79,3438,5384,1,37200,40,5,investment,2012-06-18,1,1.0
444559,1,,,3200,0.66,130,3924,1,58400,36,3,emergency_funds,2012-07-03,1,1.0
632008,0,1.0,0.0,5100,0.67,765,6114,1,25500,27,5,home,2012-12-28,1,1.0
895420,1,,,4900,0.42,1660,4394,1,47200,42,4,business,2012-06-14,1,1.0
358118,0,1.0,0.0,2600,0.73,993,6638,1,33200,49,7,home,2012-04-03,1,1.0
324497,1,,,6000,0.79,4060,2268,1,50900,38,4,investment,2012-05-22,1,1.0
738573,0,1.0,0.0,4200,0.39,1904,8784,1,42700,44,1,business,2012-04-23,1,1.0
992452,1,,,3800,0.54,4072,6383,1,41100,41,1,other,2012-02-01,1,1.0
983252,0,1.0,0.0,8400,0.78,3549,5679,1,58600,47,5,other,2012-12-05,1,1.0
670536,0,1.0,0.0,6200,0.83,3642,1861,1,42900,46,2,investment,2012-08-07,1,1.0
960050,0,1.0,0.0,4000,0.89,1640,3896,1,52200,31,6,business,2012-01-20,1,1.0
742878,0,1.0,0.0,4100,0.64,304,8003,1,43100,57,3,investment,2012-06-13,1,1.0
905985,0,1.0,0.0,5200,0.79,1315,3859,1,45100,28,2,home,2012-11-12,1,1.0
629108,0,1.0,0.0,4000,0.59,2007,6348,1,41600,52,4,investment,2012-09-10,1,1.0
645116,1,,,5700,0.48,779,4804,1,36600,44,8,investment,2012-07-12,1,1.0
88224,1,,,9500,0.53,3910,4719,1,22300,59,4,home,2012-09-25,1,1.0
264660,1,,,5300,0.47,1926,4527,1,33300,20,1,business,2012-04-30,1,1.0
634247,0,1.0,0.0,6100,0.67,3211,3160,1,21500,35,4,home,2012-07-02,1,1.0
766217,1,,,6400,0.44,1446,6200,1,32200,57,1,emergency_funds,2012-03-14,1,1.0
753468,1,,,6300,0.41,2001,8455,1,36700,22,1,home,2012-07-31,1,1.0
977482,0,1.0,0.0,6400,0.37,5809,9610,1,26100,21,2,investment,2012-10-01,1,1.0
896590,0,1.0,0.0,7900,0.45,527,2014,1,44900,64,1,investment,2012-02-03,1,1.0
84869,1,,,3900,0.49,1972,3529,1,50300,34,8,business,2012-05-28,1,1.0
339512,0,1.0,0.0,3900,0.38,6089,522,1,7800,63,0,emergency_funds,2012-10-02,1,1.0
260166,0,1.0,0.0,7000,0.42,2086,2853,1,19900,52,5,investment,2012-11-27,1,1.0
587950,0,1.0,0.0,6200,0.83,839,4005,1,26300,27,8,home,2012-08-08,1,1.0
617665,1,,,4900,0.48,4205,8406,1,38600,28,2,business,2012-12-05,1,1.0
49266,1,,,5100,0.63,5730,7490,1,23600,55,1,investment,2012-01-31,1,1.0
466544,1,,,5700,0.79,562,5366,1,8800,54,6,other,2012-05-01,1,1.0
153594,1,,,9000,0.74,3883,5671,1,41200,43,0,investment,2012-01-17,1,1.0
107503,1,,,5500,0.98,2848,4500,1,23000,31,2,other,2012-03-20,1,1.0
822323,1,,,3900,0.71,538,6993,1,64100,46,1,other,2012-05-07,1,1.0
598724,0,1.0,1.0,6800,0.72,3646,3069,1,67100,28,2,business,2012-03-16,1,1.0
761994,1,,,4400,0.51,1525,7010,1,46200,24,6,home,2012-10-25,1,1.0
403636,1,,,4500,0.75,1454,5507,1,23300,46,0,emergency_funds,2012-11-22,1,1.0
477527,1,,,8300,1.02,4392,2268,1,17400,33,2,other,2012-01-20,1,1.0
237882,0,1.0,0.0,2800,0.67,638,6372,1,45600,23,8,emergency_funds,2012-06-19,1,1.0
558270,1,,,6000,0.69,3416,3104,1,34700,54,8,home,2012-03-06,1,1.0
767497,1,,,8900,0.77,1932,7883,1,29900,54,8,other,2012-12-26,1,1.0
874336,1,,,5400,1.06,3298,5060,1,52600,33,4,other,2012-07-05,1,1.0
859766,1,,,6100,0.81,267,5722,1,30300,44,3,other,2012-11-13,1,1.0
966797,1,,,7400,0.78,664,2044,1,27700,28,6,investment,2012-01-19,1,1.0
359224,1,,,4300,0.69,3216,5572,1,36800,31,1,home,2012-06-15,1,1.0
611304,1,,,4900,0.77,4650,5502,1,52600,39,8,business,2012-03-26,1,1.0
660228,1,,,7600,0.58,1342,4443,1,44400,22,1,investment,2012-10-09,1,1.0
22067,1,,,3600,0.75,62,5791,1,52600,41,6,other,2012-05-10,1,1.0
898760,1,,,1000,0.71,4436,1450,1,44800,60,8,business,2012-02-23,1,1.0
189517,1,,,1300,0.35,4176,3493,1,42600,33,8,home,2012-11-06,1,1.0
223096,0,1.0,0.0,2300,0.36,1383,5158,1,53800,24,5,home,2012-06-13,1,1.0
98973,1,,,5200,0.39,2298,6893,1,47700,75,3,other,2012-12-21,1,1.0
679170,1,,,6400,0.34,1409,1725,1,46900,44,8,business,2012-01-30,1,1.0
830654,0,1.0,0.0,5400,0.47,3693,5711,1,24100,42,5,investment,2012-09-21,1,1.0
14757,1,,,5700,0.78,1913,4674,1,18200,47,2,home,2012-01-02,1,1.0
983707,0,0.0,0.0,5400,0.49,2023,2831,1,37700,28,1,emergency_funds,2012-03-21,1,1.0
128860,0,1.0,0.0,6300,0.32,2899,5319,1,16600,33,1,home,2012-03-26,1,1.0
779254,0,1.0,0.0,6500,0.7,661,4333,1,19600,51,4,business,2012-02-08,1,1.0
716285,1,,,5900,0.77,2417,1851,1,46400,43,2,home,2012-07-03,1,1.0
477248,1,,,2300,0.63,1273,2006,1,44900,50,4,home,2012-07-11,1,1.0
273201,1,,,3900,0.48,1086,6792,1,47200,42,1,home,2012-07-30,1,1.0
329935,0,0.0,0.0,3700,0.75,1654,1978,1,37600,51,2,home,2012-07-09,1,1.0
279977,1,,,4600,0.79,714,4694,1,14500,34,2,emergency_funds,2012-10-22,1,1.0
529797,1,,,6100,0.71,2505,5270,1,11500,79,2,business,2012-07-26,1,1.0
309395,1,,,5600,0.86,1111,7642,1,30300,30,6,investment,2012-02-20,1,1.0
659449,0,1.0,1.0,7300,0.68,1105,3557,1,23900,50,3,home,2012-06-27,1,1.0
35678,1,,,6800,0.63,556,2306,1,59200,30,7,investment,2012-10-03,1,1.0
260163,0,1.0,0.0,3000,0.96,1374,5625,1,29700,38,1,investment,2012-09-06,1,1.0
723250,0,1.0,0.0,4200,0.77,3087,6182,1,14900,31,8,emergency_funds,2012-05-24,1,1.0
435388,0,1.0,0.0,5100,0.87,1186,6341,1,30500,29,1,business,2012-03-14,1,1.0
719178,1,,,7400,0.73,4086,8334,1,55700,39,5,business,2012-12-04,1,1.0
583319,0,0.0,0.0,5000,0.7,2438,4083,1,69400,37,1,other,2012-01-03,1,1.0
104559,0,1.0,0.0,5100,0.99,2400,10800,1,38800,60,3,business,2012-03-22,1,1.0
853940,1,,,7100,0.71,235,5237,1,34600,34,1,emergency_funds,2012-10-08,1,1.0
17231,1,,,4000,0.57,5490,3919,1,51200,53,3,emergency_funds,2012-01-10,1,1.0
568947,0,1.0,0.0,5900,0.96,711,5833,1,40100,32,1,home,2012-12-10,1,1.0
402640,1,,,3000,0.71,3188,4295,1,43500,44,4,other,2012-10-24,1,1.0
57174,0,1.0,1.0,8100,0.87,2888,6938,1,33400,29,6,business,2012-09-11,1,1.0
934459,0,1.0,0.0,6100,0.71,4744,3539,1,5700,29,2,home,2012-04-11,1,1.0
860845,0,1.0,0.0,3200,0.93,764,3259,1,33900,61,5,business,2012-07-03,1,1.0
327450,1,,,3800,0.64,1251,3189,1,5300,23,6,home,2012-12-26,1,1.0
993471,1,,,7800,0.68,2297,1834,1,34700,47,3,business,2012-04-09,1,1.0
252765,1,,,3500,0.62,4287,7419,1,53300,27,4,business,2012-08-07,1,1.0
815948,0,1.0,0.0,3400,0.88,1612,5025,1,37900,32,4,investment,2012-02-07,1,1.0
211920,1,,,5300,0.89,1951,7251,1,31400,28,5,emergency_funds,2012-07-31,1,1.0
22605,1,,,7200,0.64,784,7939,1,27300,35,2,investment,2012-06-12,1,1.0
95951,1,,,5500,0.95,3723,2725,1,38600,61,3,home,2012-07-16,1,1.0
754369,1,,,6800,0.94,2006,1440,1,37200,42,8,investment,2012-02-08,1,1.0
640170,0,1.0,0.0,4200,0.67,2162,2987,1,17600,21,3,investment,2012-08-27,1,1.0
301322,0,1.0,0.0,7300,0.92,2685,1315,1,28200,28,1,business,2012-05-28,1,1.0
183890,1,,,8000,0.97,4543,9866,1,30200,21,1,other,2012-01-05,1,1.0
597696,1,,,6200,0.75,1897,1874,1,33000,57,3,home,2012-03-06,1,1.0
903805,1,,,8300,0.56,3361,5551,1,27700,56,6,investment,2012-10-05,1,1.0
588761,0,1.0,0.0,3700,0.82,3604,7072,1,26800,44,2,other,2012-10-25,1,1.0
208933,1,,,6700,0.6,4339,5229,1,14700,34,4,emergency_funds,2012-01-25,1,1.0
993666,0,0.0,0.0,5300,0.61,1834,5142,1,66300,52,1,business,2012-03-07,1,1.0
342495,1,,,6400,0.82,1599,2558,1,15900,34,2,other,2012-09-25,1,1.0
